company_id,company_name,location,department,about_us,rating,awards,contact,email,website
1347,Wolters Kluwer ELM Solutions Private Limited,Chennai,IT-Software / Software Services,we are Wolters Kluwer ELM Solutions Private Limited,5,Best Company in field of IT-Software / Software Services,1441108132,WoltersKluwerELMSolutionsPrivateLimited.gmail.com,WoltersKluwerELMSolutionsPrivateLimited.com
1348,Seed Infotech Ltd,"Delhi/NCR(National Capital Region) , Chennai , Hyderabad / Secunderabad",IT-Software / Software Services,we are Seed Infotech Ltd,3,Best Company in field of IT-Software / Software Services,1702054150,SeedInfotechLtd.gmail.com,SeedInfotechLtd.com
1349,SARVAM SAFETY EQUIPMENT PVT LTD(www.sarvamsafety.com),Chennai,Industrial Products / Heavy Machinery,we are SARVAM SAFETY EQUIPMENT PVT LTD(www.sarvamsafety.com),4,Best Company in field of Industrial Products / Heavy Machinery,5783855605,SARVAMSAFETYEQUIPMENTPVTLTD(www.sarvamsafety.com).gmail.com,SARVAMSAFETYEQUIPMENTPVTLTD(www.sarvamsafety.com).com
1350,PHOENIX TAX SERVICES PVT LTD,Chennai,Accounting / Finance,we are PHOENIX TAX SERVICES PVT LTD,5,Best Company in field of Accounting / Finance,6829947309,PHOENIXTAXSERVICESPVTLTD.gmail.com,PHOENIXTAXSERVICESPVTLTD.com
1351,Franklin Templeton Asset Management (India) Pvt. Ltd.,Chennai,Banking / Financial Services / Broking,we are Franklin Templeton Asset Management (India) Pvt. Ltd.,2,Best Company in field of Banking / Financial Services / Broking,9976873436,FranklinTempletonAssetManagement(India)Pvt.Ltd..gmail.com,FranklinTempletonAssetManagement(India)Pvt.Ltd..com
1352,prodapt,Chennai,IT-Software / Software Services,we are prodapt,3,Best Company in field of IT-Software / Software Services,2712012782,prodapt.gmail.com,prodapt.com
1353,Impact Associates Consulting Pvt Ltd.,Chennai,IT-Hardware & Networking,we are Impact Associates Consulting Pvt Ltd.,5,Best Company in field of IT-Hardware & Networking,6329824075,ImpactAssociatesConsultingPvtLtd..gmail.com,ImpactAssociatesConsultingPvtLtd..com
1354,SUPERIOR TALENT INDIA PRIVATE LIMITED,Chennai,IT-Software / Software Services,we are SUPERIOR TALENT INDIA PRIVATE LIMITED,5,Best Company in field of IT-Software / Software Services,6597878926,SUPERIORTALENTINDIAPRIVATELIMITED.gmail.com,SUPERIORTALENTINDIAPRIVATELIMITED.com
1355,TRIADSS TECH SOLUTIONS PVT LTD,Chennai,IT-Software / Software Services,we are TRIADSS TECH SOLUTIONS PVT LTD,3,Best Company in field of IT-Software / Software Services,9928879585,TRIADSSTECHSOLUTIONSPVTLTD.gmail.com,TRIADSSTECHSOLUTIONSPVTLTD.com
1356,SAKSOFT,Chennai,IT-Software / Software Services,we are SAKSOFT,3,Best Company in field of IT-Software / Software Services,6267857625,SAKSOFT.gmail.com,SAKSOFT.com
1357,Placenet Consultants P Ltd,Chennai,IT-Software / Software Services,we are Placenet Consultants P Ltd,2,Best Company in field of IT-Software / Software Services,6562372589,PlacenetConsultantsPLtd.gmail.com,PlacenetConsultantsPLtd.com
1358,Sage Software and Solutions Pvt. Ltd.,Chennai,IT-Software / Software Services,we are Sage Software and Solutions Pvt. Ltd.,4,Best Company in field of IT-Software / Software Services,8652510221,SageSoftwareandSolutionsPvt.Ltd..gmail.com,SageSoftwareandSolutionsPvt.Ltd..com
1359,Hungrybags Pvt. Ltd.,"Chennai , Lucknow , Nagpur",Travel / Hotels / Restaurants / Airlines / Railways,we are Hungrybags Pvt. Ltd.,3,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,8042032483,HungrybagsPvt.Ltd..gmail.com,HungrybagsPvt.Ltd..com
1360,Teach Force Education-XSEED,"Mumbai , Bengaluru/Bangalore , Chennai , Kerala",Education / Teaching / Training,we are Teach Force Education-XSEED,2,Best Company in field of Education / Teaching / Training,3593134799,TeachForceEducation-XSEED.gmail.com,TeachForceEducation-XSEED.com
1361,Aspire Info Solutions,Chennai,IT-Software / Software Services,we are Aspire Info Solutions,2,Best Company in field of IT-Software / Software Services,2287275179,AspireInfoSolutions.gmail.com,AspireInfoSolutions.com
1362,TeriMeriChoice,"Bengaluru/Bangalore , Mumbai , Chennai , Pune , Hyderabad / Secunderabad , Delhi , Noida , Gurgaon , Kolkata",IT-Software / Software Services,we are TeriMeriChoice,1,Best Company in field of IT-Software / Software Services,5354578165,TeriMeriChoice.gmail.com,TeriMeriChoice.com
1363,Valuepoint Systems Pvt.Ltd,Chennai,IT-Hardware & Networking,we are Valuepoint Systems Pvt.Ltd,1,Best Company in field of IT-Hardware & Networking,5865295396,ValuepointSystemsPvt.Ltd.gmail.com,ValuepointSystemsPvt.Ltd.com
1364,MakeMyTrip (India) Pvt Ltd,Chennai,Travel / Hotels / Restaurants / Airlines / Railways,we are MakeMyTrip (India) Pvt Ltd,2,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,9323759726,MakeMyTrip(India)PvtLtd.gmail.com,MakeMyTrip(India)PvtLtd.com
1365,MGM Beach Resorts - Chennai,Chennai,Travel / Hotels / Restaurants / Airlines / Railways,we are MGM Beach Resorts - Chennai,5,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,7032022100,MGMBeachResorts-Chennai.gmail.com,MGMBeachResorts-Chennai.com
1366,Soft Trends Techno Solutions Pvt Ltd.,"Chennai , Bhubaneshwar",IT-Software / Software Services,we are Soft Trends Techno Solutions Pvt Ltd.,3,Best Company in field of IT-Software / Software Services,8117696999,SoftTrendsTechnoSolutionsPvtLtd..gmail.com,SoftTrendsTechnoSolutionsPvtLtd..com
1367,Carte Blanche Solutions Pvt. Ltd.,Chennai,IT-Software / Software Services,we are Carte Blanche Solutions Pvt. Ltd.,4,Best Company in field of IT-Software / Software Services,4059329766,CarteBlancheSolutionsPvt.Ltd..gmail.com,CarteBlancheSolutionsPvt.Ltd..com
1368,Sixsigma Softsolutions Private Limited,Chennai,IT-Software / Software Services,we are Sixsigma Softsolutions Private Limited,2,Best Company in field of IT-Software / Software Services,5080520281,SixsigmaSoftsolutionsPrivateLimited.gmail.com,SixsigmaSoftsolutionsPrivateLimited.com
1369,Reveille technologies,Chennai,IT-Software / Software Services,we are Reveille technologies,5,Best Company in field of IT-Software / Software Services,2681480706,Reveilletechnologies.gmail.com,Reveilletechnologies.com
1370,Syrma Technology Pvt Ltd.,Chennai,Semiconductors / Electronics,we are Syrma Technology Pvt Ltd.,2,Best Company in field of Semiconductors / Electronics,1708862725,SyrmaTechnologyPvtLtd..gmail.com,SyrmaTechnologyPvtLtd..com
1371,HCL Technologies Limited (TSS Division),"Chennai , Bengaluru/Bangalore , Hyderabad / Secunderabad , Noida",IT-Software / Software Services,we are HCL Technologies Limited (TSS Division),3,Best Company in field of IT-Software / Software Services,8952608455,HCLTechnologiesLimited(TSSDivision).gmail.com,HCLTechnologiesLimited(TSSDivision).com
1372,Wisdom Infotech,"Chennai , Hyderabad / Secunderabad",Internet / Ecommerce,we are Wisdom Infotech,1,Best Company in field of Internet / Ecommerce,4057169814,WisdomInfotech.gmail.com,WisdomInfotech.com
1373,Busisol Sourcing India Pvt Ltd,Chennai,Shipping / Marine,we are Busisol Sourcing India Pvt Ltd,5,Best Company in field of Shipping / Marine,4081372427,BusisolSourcingIndiaPvtLtd.gmail.com,BusisolSourcingIndiaPvtLtd.com
1374,Agility Logistics- GIL Shared Services Pvt Ltd,Chennai,Accounting / Finance,we are Agility Logistics- GIL Shared Services Pvt Ltd,4,Best Company in field of Accounting / Finance,1874276507,AgilityLogistics-GILSharedServicesPvtLtd.gmail.com,AgilityLogistics-GILSharedServicesPvtLtd.com
1375,lobo staffing solution Pvt Ltd,Chennai,IT-Software / Software Services,we are lobo staffing solution Pvt Ltd,2,Best Company in field of IT-Software / Software Services,1715284213,lobostaffingsolutionPvtLtd.gmail.com,lobostaffingsolutionPvtLtd.com
1376,Corporate Stalwarts,Chennai,Automobile / Auto Anciliary / Auto Components,we are Corporate Stalwarts,5,Best Company in field of Automobile / Auto Anciliary / Auto Components,7813925209,CorporateStalwarts.gmail.com,CorporateStalwarts.com
1377,Enterprise Hiring Solutions-EHS,Chennai,Automobile / Auto Anciliary / Auto Components,we are Enterprise Hiring Solutions-EHS,3,Best Company in field of Automobile / Auto Anciliary / Auto Components,4541416953,EnterpriseHiringSolutions-EHS.gmail.com,EnterpriseHiringSolutions-EHS.com
1378,Booboo Books,Chennai,Publishing,we are Booboo Books,4,Best Company in field of Publishing,8979119986,BoobooBooks.gmail.com,BoobooBooks.com
1379,Bahwan Cyber Tek,Chennai,IT-Software / Software Services,we are Bahwan Cyber Tek,3,Best Company in field of IT-Software / Software Services,4737769686,BahwanCyberTek.gmail.com,BahwanCyberTek.com
1380,SRM Institute of Hotel Management,Chennai,Education / Teaching / Training,we are SRM Institute of Hotel Management,1,Best Company in field of Education / Teaching / Training,2139318236,SRMInstituteofHotelManagement.gmail.com,SRMInstituteofHotelManagement.com
1381,Magnum Consultants,Chennai,IT-Software / Software Services,we are Magnum Consultants,2,Best Company in field of IT-Software / Software Services,8698593589,MagnumConsultants.gmail.com,MagnumConsultants.com
1382,Dreamz IMC,"Delhi/NCR(National Capital Region) , Mumbai , Bengaluru/Bangalore , Hyderabad / Secunderabad , Chennai",Accounting / Finance,we are Dreamz IMC,1,Best Company in field of Accounting / Finance,4692630758,DreamzIMC.gmail.com,DreamzIMC.com
1383,KS data enterprises,"Bengaluru/Bangalore , Chennai , Mumbai , Hyderabad / Secunderabad , Pune , Delhi/NCR(National Capital Region)",Construction / Engineering / Cement / Metals,we are KS data enterprises,5,Best Company in field of Construction / Engineering / Cement / Metals,3949176808,KSdataenterprises.gmail.com,KSdataenterprises.com
1384,Netaxis IT Solutions (p) Ltd,Chennai,IT-Software / Software Services,we are Netaxis IT Solutions (p) Ltd,1,Best Company in field of IT-Software / Software Services,9346955945,NetaxisITSolutions(p)Ltd.gmail.com,NetaxisITSolutions(p)Ltd.com
1385,Pasona India private Limited,Chennai,Medical / Healthcare / Hospitals,we are Pasona India private Limited,2,Best Company in field of Medical / Healthcare / Hospitals,7342335669,PasonaIndiaprivateLimited.gmail.com,PasonaIndiaprivateLimited.com
1386,Encore IT Services Solutions Pvt Ltd,Chennai,IT-Software / Software Services,we are Encore IT Services Solutions Pvt Ltd,5,Best Company in field of IT-Software / Software Services,7818907815,EncoreITServicesSolutionsPvtLtd.gmail.com,EncoreITServicesSolutionsPvtLtd.com
1387,Procedyne Engineers,Chennai,Construction / Engineering / Cement / Metals,we are Procedyne Engineers,5,Best Company in field of Construction / Engineering / Cement / Metals,4042887168,ProcedyneEngineers.gmail.com,ProcedyneEngineers.com
1388,Aegis Limited,Chennai,BPO / Call Centre / ITES,we are Aegis Limited,5,Best Company in field of BPO / Call Centre / ITES,2349926949,AegisLimited.gmail.com,AegisLimited.com
1389,stedman pharmaceuticals pvt ltd,Chennai,Pharma / Biotech / Clinical Research,we are stedman pharmaceuticals pvt ltd,1,Best Company in field of Pharma / Biotech / Clinical Research,2033330973,stedmanpharmaceuticalspvtltd.gmail.com,stedmanpharmaceuticalspvtltd.com
1390,"Softgel Health Care,",Chennai,Pharma / Biotech / Clinical Research,"we are Softgel Health Care,",4,Best Company in field of Pharma / Biotech / Clinical Research,9700242488,"SoftgelHealthCare,.gmail.com","SoftgelHealthCare,.com"
1391,ISF Industries Private Limited,Chennai,Industrial Products / Heavy Machinery,we are ISF Industries Private Limited,1,Best Company in field of Industrial Products / Heavy Machinery,9700653769,ISFIndustriesPrivateLimited.gmail.com,ISFIndustriesPrivateLimited.com
1392,Johnson Lifts Private Limited,Chennai,Construction / Engineering / Cement / Metals,we are Johnson Lifts Private Limited,1,Best Company in field of Construction / Engineering / Cement / Metals,9676589722,JohnsonLiftsPrivateLimited.gmail.com,JohnsonLiftsPrivateLimited.com
1393,Indo European Educational Sevices Pvt. Ltd,Chennai,Education / Teaching / Training,we are Indo European Educational Sevices Pvt. Ltd,1,Best Company in field of Education / Teaching / Training,7912910480,IndoEuropeanEducationalSevicesPvt.Ltd.gmail.com,IndoEuropeanEducationalSevicesPvt.Ltd.com
1394,Jobzz Planet,"Chennai , Mangalore , Coimbatore",Construction / Engineering / Cement / Metals,we are Jobzz Planet,2,Best Company in field of Construction / Engineering / Cement / Metals,4509172372,JobzzPlanet.gmail.com,JobzzPlanet.com
1395,Woodpecker Furniture,Chennai,Retail / Wholesale,we are Woodpecker Furniture,2,Best Company in field of Retail / Wholesale,3926774028,WoodpeckerFurniture.gmail.com,WoodpeckerFurniture.com
1396,Shriram Value Services Private Limited,Chennai,BPO / Call Centre / ITES,we are Shriram Value Services Private Limited,3,Best Company in field of BPO / Call Centre / ITES,4996309225,ShriramValueServicesPrivateLimited.gmail.com,ShriramValueServicesPrivateLimited.com
1397,ATA Freight Line India Pvt Ltd.,"Chennai , Bengaluru/Bangalore",Courier / Transportation / Freight / Warehousing,we are ATA Freight Line India Pvt Ltd.,4,Best Company in field of Courier / Transportation / Freight / Warehousing,7155485791,ATAFreightLineIndiaPvtLtd..gmail.com,ATAFreightLineIndiaPvtLtd..com
1398,Federation Of Indian Women Entrepreneurs,"Bengaluru/Bangalore , Hyderabad / Secunderabad , Chennai , Bhubaneshwar",NGO / Social Services / Regulators / Industry Associations,we are Federation Of Indian Women Entrepreneurs,4,Best Company in field of NGO / Social Services / Regulators / Industry Associations,3345706742,FederationOfIndianWomenEntrepreneurs.gmail.com,FederationOfIndianWomenEntrepreneurs.com
1399,Square One,Chennai,BPO / Call Centre / ITES,we are Square One,4,Best Company in field of BPO / Call Centre / ITES,3148461809,SquareOne.gmail.com,SquareOne.com
1400,Access Healthcare Services Pvt Ltd,Chennai,IT-Software / Software Services,we are Access Healthcare Services Pvt Ltd,5,Best Company in field of IT-Software / Software Services,8551757294,AccessHealthcareServicesPvtLtd.gmail.com,AccessHealthcareServicesPvtLtd.com
1401,Unmetric Technologies Private Limited,Chennai,IT-Software / Software Services,we are Unmetric Technologies Private Limited,5,Best Company in field of IT-Software / Software Services,6626579396,UnmetricTechnologiesPrivateLimited.gmail.com,UnmetricTechnologiesPrivateLimited.com
1402,Smartedge Solutions Ltd.,Chennai,IT-Software / Software Services,we are Smartedge Solutions Ltd.,5,Best Company in field of IT-Software / Software Services,2570418534,SmartedgeSolutionsLtd..gmail.com,SmartedgeSolutionsLtd..com
1403,Genxlead,Chennai,Internet / Ecommerce,we are Genxlead,1,Best Company in field of Internet / Ecommerce,8466319740,Genxlead.gmail.com,Genxlead.com
1404,E Helium AdvisorybServices Pvt Ltd.,Chennai,Recruitment / Staffing,we are E Helium AdvisorybServices Pvt Ltd.,5,Best Company in field of Recruitment / Staffing,9141749875,EHeliumAdvisorybServicesPvtLtd..gmail.com,EHeliumAdvisorybServicesPvtLtd..com
1405,Saaki Argus & Averil Consulting,"Bengaluru/Bangalore , Chennai",Automobile / Auto Anciliary / Auto Components,we are Saaki Argus & Averil Consulting,1,Best Company in field of Automobile / Auto Anciliary / Auto Components,5436351699,SaakiArgus&AverilConsulting.gmail.com,SaakiArgus&AverilConsulting.com
1406,Sun Polymers,Chennai,Chemicals / PetroChemical / Plastic / Rubber,we are Sun Polymers,3,Best Company in field of Chemicals / PetroChemical / Plastic / Rubber,6418736354,SunPolymers.gmail.com,SunPolymers.com
1407,Data Software Research Company Pvt. Ltd.,Chennai,IT-Software / Software Services,we are Data Software Research Company Pvt. Ltd.,2,Best Company in field of IT-Software / Software Services,8321339746,DataSoftwareResearchCompanyPvt.Ltd..gmail.com,DataSoftwareResearchCompanyPvt.Ltd..com
1408,HR Next,"Chennai , Nagpur , Maharashtra",Accounting / Finance,we are HR Next,1,Best Company in field of Accounting / Finance,7679641702,HRNext.gmail.com,HRNext.com
1409,Landsky Engineers Pvt. Ltd.,"Hyderabad / Secunderabad , Mumbai , Chennai",Industrial Products / Heavy Machinery,we are Landsky Engineers Pvt. Ltd.,5,Best Company in field of Industrial Products / Heavy Machinery,4818843589,LandskyEngineersPvt.Ltd..gmail.com,LandskyEngineersPvt.Ltd..com
1410,ISkills Solutions,"Chennai , Coimbatore , Trichy",Medical / Healthcare / Hospitals,we are ISkills Solutions,2,Best Company in field of Medical / Healthcare / Hospitals,2702576450,ISkillsSolutions.gmail.com,ISkillsSolutions.com
1411,Perficient India Private Limited,Chennai,IT-Software / Software Services,we are Perficient India Private Limited,4,Best Company in field of IT-Software / Software Services,7635030721,PerficientIndiaPrivateLimited.gmail.com,PerficientIndiaPrivateLimited.com
1412,MANTECH-HR,"Chennai , Hyderabad / Secunderabad , Visakhapatnam/Vizag",Courier / Transportation / Freight / Warehousing,we are MANTECH-HR,4,Best Company in field of Courier / Transportation / Freight / Warehousing,1547571268,MANTECH-HR.gmail.com,MANTECH-HR.com
1413,UST Global,"Bengaluru/Bangalore , Chennai , Trivandrum , Kerala",IT-Software / Software Services,we are UST Global,5,Best Company in field of IT-Software / Software Services,4052219366,USTGlobal.gmail.com,USTGlobal.com
1414,Niche,Chennai,Oil and Gas / Energy / Power / Infrastructure,we are Niche,4,Best Company in field of Oil and Gas / Energy / Power / Infrastructure,1482602535,Niche.gmail.com,Niche.com
1415,Global Software Resources,Chennai,IT-Software / Software Services,we are Global Software Resources,1,Best Company in field of IT-Software / Software Services,4015887076,GlobalSoftwareResources.gmail.com,GlobalSoftwareResources.com
