exp_id,company,start_year,years,role,user_id
697,Quinnox Consultancy Services,2002,2004,services,982
697,Quinnox Consultancy Services,2002,2004,services,1874
698,Hiring Street,2003,2008,material planner,156
698,Hiring Street,2003,2008,material planner,532
698,Hiring Street,2003,2008,material planner,1211
699,Cloudtail India Pvt Ltd.,2003,2008,quality assurance specialist,1487
699,Cloudtail India Pvt Ltd.,2003,2008,quality assurance specialist,1803
700,Hindustan Thompson Associate Private Limited(Division Of IMRB International),2005,2008,claims examiner,92
700,Hindustan Thompson Associate Private Limited(Division Of IMRB International),2005,2008,claims examiner,1457
701,ZOBELLO,2000,2003,hr assistant,887
701,ZOBELLO,2000,2003,hr assistant,1571
702,WRENCH Solutions (P) Ltd,2003,2004,electrical engineer,400
702,WRENCH Solutions (P) Ltd,2003,2004,electrical engineer,757
702,WRENCH Solutions (P) Ltd,2003,2004,electrical engineer,1814
703,ServiceMax Technologies India Pvt Ltd,2004,2008,community liaison,1058
703,ServiceMax Technologies India Pvt Ltd,2004,2008,community liaison,1863
705,Ascent Techno People,2010,2012,mining engineer,1911
706,Pcds Infotech,2013,2023,general foreman,608
706,Pcds Infotech,2013,2023,general foreman,808
706,Pcds Infotech,2013,2023,general foreman,1135
706,Pcds Infotech,2013,2023,general foreman,1503
706,Pcds Infotech,2013,2023,general foreman,1825
707,Ikya Human Capital Solutions,2005,2006,graduate engineer,970
707,Ikya Human Capital Solutions,2005,2006,graduate engineer,1156
707,Ikya Human Capital Solutions,2005,2006,graduate engineer,1971
708,Webkeon Technologies,2005,2006,callcenter agent,132
709,Zodiac Learning Systems,2002,2005,wealth management intern,1867
710,Allies Interactive Services Pvt. Ltd.,2005,2010,high school teacher,913
710,Allies Interactive Services Pvt. Ltd.,2005,2010,high school teacher,1847
711,Knowledge Splice Service Pvt. Ltd,2010,2020,factory worker,968
712,L BRANDS,2002,2005,self-employed,53
712,L BRANDS,2002,2005,self-employed,1612
712,L BRANDS,2002,2005,self-employed,1681
712,L BRANDS,2002,2005,self-employed,1739
713,Ravesoft Solutions Pvt. Ltd,2001,2006,financial planner,119
713,Ravesoft Solutions Pvt. Ltd,2001,2006,financial planner,571
714,Smartlink Network Systems Ltd.,2004,2007,officer manager,107
714,Smartlink Network Systems Ltd.,2004,2007,officer manager,823
714,Smartlink Network Systems Ltd.,2004,2007,officer manager,1873
715,ArthaYantra Corporation Private Limited,2008,2010,legal clerk,1562
716,Inspiring Spaces,2001,2002,special projects coordinator,1296
716,Inspiring Spaces,2001,2002,special projects coordinator,1533
717,Makoto HR Solutions,2012,2015,real estate sales,854
717,Makoto HR Solutions,2012,2015,real estate sales,1275
717,Makoto HR Solutions,2012,2015,real estate sales,1558
718,Manavta Cancer Centre,2001,2003,ejecutiva de cuenta,670
718,Manavta Cancer Centre,2001,2003,ejecutiva de cuenta,1149
718,Manavta Cancer Centre,2001,2003,ejecutiva de cuenta,1906
719,kodiak networks,2008,2013,senior project coordinator,667
719,kodiak networks,2008,2013,senior project coordinator,1437
720,Reputed System Integration Company,2000,2003,socio fundador,1555
722,USM Business Systems,2001,2002,it consultant,196
723,Daedalus Consulting Private Limited,2004,2009,säljare,853
724,Client of aaims,2005,2010,office associate,183
724,Client of aaims,2005,2010,office associate,637
725,Mercury Travels Ltd,2008,2013,socio,192
725,Mercury Travels Ltd,2008,2013,socio,690
725,Mercury Travels Ltd,2008,2013,socio,755
726,Innasoft Technologies Pvt ltd,2002,2005,firefighter/paramedic,549
726,Innasoft Technologies Pvt ltd,2002,2005,firefighter/paramedic,551
727,Sapient,2006,2008,secretária executiva,1016
728,Kodiak Networks India Pvt. Ltd,2005,2007,técnico em eletrônica,385
728,Kodiak Networks India Pvt. Ltd,2005,2007,técnico em eletrônica,1073
730,visions,2007,2010,teleoperadora,611
730,visions,2007,2010,teleoperadora,1016
730,visions,2007,2010,teleoperadora,1499
730,visions,2007,2010,teleoperadora,1633
732,Shorebird Technologies Private - Startup,2002,2004,principal scientist,1044
732,Shorebird Technologies Private - Startup,2002,2004,principal scientist,1083
733,Planman HR Pvt. Ltd.,2006,2011,human resource,405
733,Planman HR Pvt. Ltd.,2006,2011,human resource,910
733,Planman HR Pvt. Ltd.,2006,2011,human resource,1111
733,Planman HR Pvt. Ltd.,2006,2011,human resource,1387
734,SoftNice,2008,2013,soldier,495
734,SoftNice,2008,2013,soldier,1971
736,RethinkingWeb,2001,2003,information officer,1374
737,Digital Harbor,2001,2006,crew member,1285
738,Inlustris Consultants,2010,2018,vice president human resources,778
739,Orcapod Consulting Services,2001,2002,cook,1518
739,Orcapod Consulting Services,2001,2002,cook,1610
740,Rockwell Automation India Pvt Ltd,2010,2014,support,491
740,Rockwell Automation India Pvt Ltd,2010,2014,support,1265
741,GLOOB INTERIOR DESIGN PVT. LTD.,2005,2010,butikssäljare,25
741,GLOOB INTERIOR DESIGN PVT. LTD.,2005,2010,butikssäljare,930
742,Breter Managings,2002,2004,youth director,769
742,Breter Managings,2002,2004,youth director,1366
742,Breter Managings,2002,2004,youth director,1547
742,Breter Managings,2002,2004,youth director,1725
743,Global Consultant,2002,2004,division manager,645
743,Global Consultant,2002,2004,division manager,949
743,Global Consultant,2002,2004,division manager,1294
743,Global Consultant,2002,2004,division manager,1407
743,Global Consultant,2002,2004,division manager,1428
743,Global Consultant,2002,2004,division manager,1544
744,Concept2Silicon Systems Private Limited,2005,2010,executiva de contas,457
744,Concept2Silicon Systems Private Limited,2005,2010,executiva de contas,1065
744,Concept2Silicon Systems Private Limited,2005,2010,executiva de contas,1635
745,Firstsource Solutions Ltd.,2000,2000,banker,1892
746,SBICAP Securities Limited,2009,2014,deck cadet,396
746,SBICAP Securities Limited,2009,2014,deck cadet,649
746,SBICAP Securities Limited,2009,2014,deck cadet,872
746,SBICAP Securities Limited,2009,2014,deck cadet,1608
747,Ganesh Hospital,2004,2006,classroom teacher,809
748,Bharadwaj CareerSolutions,2005,2008,quality assurance supervisor,195
748,Bharadwaj CareerSolutions,2005,2008,quality assurance supervisor,345
748,Bharadwaj CareerSolutions,2005,2008,quality assurance supervisor,693
748,Bharadwaj CareerSolutions,2005,2008,quality assurance supervisor,961
749,Falconnect Logistics Private Ltd,2015,2018,singer/songwriter,456
749,Falconnect Logistics Private Ltd,2015,2018,singer/songwriter,1414
749,Falconnect Logistics Private Ltd,2015,2018,singer/songwriter,1678
751,4G Identity Solutions Pvt Ltd,2002,2007,assistant production manager,341
751,4G Identity Solutions Pvt Ltd,2002,2007,assistant production manager,482
752,P Cube Consulting Pvt. Ltd,2004,2006,contributing editor,339
752,P Cube Consulting Pvt. Ltd,2004,2006,contributing editor,434
752,P Cube Consulting Pvt. Ltd,2004,2006,contributing editor,461
752,P Cube Consulting Pvt. Ltd,2004,2006,contributing editor,1566
752,P Cube Consulting Pvt. Ltd,2004,2006,contributing editor,1862
752,P Cube Consulting Pvt. Ltd,2004,2006,contributing editor,1978
754,esficace,2000,2001,corretor,888
755,YUJ Designs,2002,2004,account director,1554
756,Futuronix Automation (P) Limited,2002,2007,financial service representative,1887
757,GE,2001,2002,assembler,1649
759,UrbanClap,2001,2003,technical support,1486
759,UrbanClap,2001,2003,technical support,1850
764,Acelerar Technologies,2015,2025,student assistant,751
765,SAP Ariba,2003,2008,national sales director,202
765,SAP Ariba,2003,2008,national sales director,325
765,SAP Ariba,2003,2008,national sales director,460
765,SAP Ariba,2003,2008,national sales director,915
765,SAP Ariba,2003,2008,national sales director,1035
765,SAP Ariba,2003,2008,national sales director,1803
769,Golden Opportunities Pvt Ltd,2002,2004,billing manager,1332
771,Chemcleanzio (I) Pvt. Ltd,2002,2005,application architect,650
772,Aleph Tav Technologies,2001,2006,licensed real estate salesperson,348
772,Aleph Tav Technologies,2001,2006,licensed real estate salesperson,742
772,Aleph Tav Technologies,2001,2006,licensed real estate salesperson,824
772,Aleph Tav Technologies,2001,2006,licensed real estate salesperson,1875
773,Creaa Designs,2000,2003,executive officer,1192
774,FCI,2010,2012,estimator,7
774,FCI,2010,2012,estimator,26
774,FCI,2010,2012,estimator,142
774,FCI,2010,2012,estimator,1407
775,CarTrade.com,2002,2004,graduate trainee,1416
776,Boss & Peers Consultants,2004,2008,founder and chief executive officer,1621
776,Boss & Peers Consultants,2004,2008,founder and chief executive officer,1843
777,InvenTech Info Solutions Pvt Ltd.,2004,2006,member board of directors,1225
777,InvenTech Info Solutions Pvt Ltd.,2004,2006,member board of directors,1811
778,Cyberindigo Net Private Limited,2001,2006,prep cook,462
778,Cyberindigo Net Private Limited,2001,2006,prep cook,1548
778,Cyberindigo Net Private Limited,2001,2006,prep cook,1696
779,I-Tech Media,2002,2003,msc student,387
781,Yellow Box HR Services Pvt. Ltd.,2010,2015,clinical supervisor,145
781,Yellow Box HR Services Pvt. Ltd.,2010,2015,clinical supervisor,1709
782,Leading Client of NPG consultants,2002,2006,aposentada,1241
783,A Leading Pharmaceutical Company,2000,2001,mgr,787
783,A Leading Pharmaceutical Company,2000,2001,mgr,1842
784,CARMA INTERNATIONAL INDIA PVT. LTD,2010,2014,technical project manager,1073
784,CARMA INTERNATIONAL INDIA PVT. LTD,2010,2014,technical project manager,1746
785,Metabyte India Private Limited,2005,2010,cashier,67
785,Metabyte India Private Limited,2005,2010,cashier,369
785,Metabyte India Private Limited,2005,2010,cashier,1024
785,Metabyte India Private Limited,2005,2010,cashier,1884
786,Northern Offshore Drilling Pte. Ltd.,2006,2011,socio director,19
786,Northern Offshore Drilling Pte. Ltd.,2006,2011,socio director,28
787,Hindustan Thompson Associate(Division Of IMRB International),2004,2007,support technician,1718
788,Job Vision Consultants,2000,2000,finance consultant,1900
788,Job Vision Consultants,2000,2000,finance consultant,1902
790,Sigaram Supermarket,2005,2010,menager,1196
790,Sigaram Supermarket,2005,2010,menager,1937
791,XACTLY CORP,2007,2012,assistant professor,403
791,XACTLY CORP,2007,2012,assistant professor,956
792,Fortis Healthcare Ltd,2010,2012,administrative assistant iii,836
792,Fortis Healthcare Ltd,2010,2012,administrative assistant iii,1242
792,Fortis Healthcare Ltd,2010,2012,administrative assistant iii,1478
794,Elix Software (P) Ltd,2003,2004,field service representative,83
794,Elix Software (P) Ltd,2003,2004,field service representative,96
794,Elix Software (P) Ltd,2003,2004,field service representative,1690
795,Qua Nutrition Private Limited,2002,2005,independent agent,282
795,Qua Nutrition Private Limited,2002,2005,independent agent,740
796,Global Luxury Culture LLP,2004,2007,postmaster,6
796,Global Luxury Culture LLP,2004,2007,postmaster,342
796,Global Luxury Culture LLP,2004,2007,postmaster,945
797,ITSL LIMITED,2002,2003,social work,84
797,ITSL LIMITED,2002,2003,social work,1866
800,Accord Manpower Services,2002,2007,coder,1494
801,PSR Techno Services Pvt Ltd,2002,2005,sales department,796
801,PSR Techno Services Pvt Ltd,2002,2005,sales department,884
801,PSR Techno Services Pvt Ltd,2002,2005,sales department,1425
803,Dr.Kamakshi Memorial Hospital Private Limited,2001,2004,receiver,405
803,Dr.Kamakshi Memorial Hospital Private Limited,2001,2004,receiver,1735
804,Insignia,2000,2005,san diego,1823
806,Biological E Limited,2002,2006,communication specialist,45
806,Biological E Limited,2002,2006,communication specialist,276
806,Biological E Limited,2002,2006,communication specialist,783
806,Biological E Limited,2002,2006,communication specialist,843
807,Rose Moore,2005,2010,senior sales executive,795
807,Rose Moore,2005,2010,senior sales executive,1119
807,Rose Moore,2005,2010,senior sales executive,1657
808,Elite Elevators,2002,2007,assistant general counsel,275
808,Elite Elevators,2002,2007,assistant general counsel,1933
810,Micropoint Computers Pvt. Ltd.,2005,2006,pediatrician,869
811,Happy Oven Bakery,2005,2010,contract attorney,212
811,Happy Oven Bakery,2005,2010,contract attorney,1360
812,GENX INFO TECHNOLOGIES PVT. LTD,2003,2008,management information systems manager,942
812,GENX INFO TECHNOLOGIES PVT. LTD,2003,2008,management information systems manager,1059
812,GENX INFO TECHNOLOGIES PVT. LTD,2003,2008,management information systems manager,1819
813,Â Dewan Consultants,2003,2005,analista de calidad,1650
814,NMIMS (School of Science),2002,2005,verkoper,10
814,NMIMS (School of Science),2002,2005,verkoper,148
814,NMIMS (School of Science),2002,2005,verkoper,774
814,NMIMS (School of Science),2002,2005,verkoper,1164
814,NMIMS (School of Science),2002,2005,verkoper,1545
814,NMIMS (School of Science),2002,2005,verkoper,1702
814,NMIMS (School of Science),2002,2005,verkoper,1703
815,hospitalinfrabiz,2010,2012,social media marketing intern,1398
816,Planman HR Pvt. Ltd,2000,2005,operativa,510
817,Martand Technologies,2005,2010,noc engineer,1613
818,GajShield Infotech (I) Pvt. Ltd,2010,2020,human resource specialist,286
818,GajShield Infotech (I) Pvt. Ltd,2010,2020,human resource specialist,924
818,GajShield Infotech (I) Pvt. Ltd,2010,2020,human resource specialist,1521
819,Headhunters Point,2002,2005,sprzedawca,553
820,Skill Scouters,2002,2007,extern,1
820,Skill Scouters,2002,2007,extern,250
820,Skill Scouters,2002,2007,extern,486
821,FINO PayTech,2005,2008,representante comercial,633
821,FINO PayTech,2005,2008,representante comercial,1474
822,Chrystec Machine Tools Pvt. Ltd.,2000,2005,contable,520
822,Chrystec Machine Tools Pvt. Ltd.,2000,2005,contable,1453
823,DATAGUARD Technologies Pvt Ltd,2005,2007,crew chief,1045
823,DATAGUARD Technologies Pvt Ltd,2005,2007,crew chief,1288
823,DATAGUARD Technologies Pvt Ltd,2005,2007,crew chief,1754
823,DATAGUARD Technologies Pvt Ltd,2005,2007,crew chief,1894
825,CCS Global Tech,2006,2011,commercial director,451
825,CCS Global Tech,2006,2011,commercial director,1427
826,Ameritas Technologies India Private Limited,2002,2003,florist,1656
826,Ameritas Technologies India Private Limited,2002,2003,florist,1795
826,Ameritas Technologies India Private Limited,2002,2003,florist,1989
827,Veom Infotech Private Limited,2006,2008,avocat,318
827,Veom Infotech Private Limited,2006,2008,avocat,1089
827,Veom Infotech Private Limited,2006,2008,avocat,1897
828,NAK Engineering Pvt. Ltd,2004,2009,sr recruiter,615
828,NAK Engineering Pvt. Ltd,2004,2009,sr recruiter,1250
828,NAK Engineering Pvt. Ltd,2004,2009,sr recruiter,1710
829,Google India Private Limited,2007,2012,regional marketing manager,583
830,Cmo axis ltd,2001,2003,adjunct faculty member,307
831,Cancer Treatment Services Hyderabad Pvt. Ltd.,2003,2005,cashier/customer service,324
831,Cancer Treatment Services Hyderabad Pvt. Ltd.,2003,2005,cashier/customer service,448
831,Cancer Treatment Services Hyderabad Pvt. Ltd.,2003,2005,cashier/customer service,1125
831,Cancer Treatment Services Hyderabad Pvt. Ltd.,2003,2005,cashier/customer service,1320
833,"Archean Group of Companies,",2002,2003,agent,180
833,"Archean Group of Companies,",2002,2003,agent,416
833,"Archean Group of Companies,",2002,2003,agent,1460
834,ITBMS Inc,2010,2013,financial consultant,1027
834,ITBMS Inc,2010,2013,financial consultant,1853
835,Amazon Development Centre (India) Pvt. Ltd.,2001,2002,development director,65
835,Amazon Development Centre (India) Pvt. Ltd.,2001,2002,development director,1745
835,Amazon Development Centre (India) Pvt. Ltd.,2001,2002,development director,1952
836,C3i Support Services Private Limited,2001,2003,senior system administrator,1109
837,Central Depository Services (India) Ltd.,2002,2004,spa 经理,1202
837,Central Depository Services (India) Ltd.,2002,2004,spa 经理,1746
838,People Ply,2000,2002,quality analyst,637
838,People Ply,2000,2002,quality analyst,896
839,Startup - CloudInfra,2004,2007,supervisor comercial,128
839,Startup - CloudInfra,2004,2007,supervisor comercial,817
839,Startup - CloudInfra,2004,2007,supervisor comercial,1093
839,Startup - CloudInfra,2004,2007,supervisor comercial,1266
839,Startup - CloudInfra,2004,2007,supervisor comercial,1277
