company_id,company_name,location,department,about_us,rating,awards,contact,email,website
1468,Hunt and badge consulting pvt ltd,Chennai,Recruitment / Staffing,we are Hunt and badge consulting pvt ltd,2,Best Company in field of Recruitment / Staffing,5363650990,Huntandbadgeconsultingpvtltd1468@gmail.com,Huntandbadgeconsultingpvtltd.com
1469,BRG IRON and STEEL CO PVT LTD,"Bengaluru/Bangalore , Chennai , Mumbai , Pune , Hyderabad / Secunderabad , Kolkata",Consumer Electronics / Appliances / Durables,we are BRG IRON and STEEL CO PVT LTD,5,Best Company in field of Consumer Electronics / Appliances / Durables,6079215801,BRGIRONandSTEELCOPVTLTD1469@gmail.com,BRGIRONandSTEELCOPVTLTD.com
1470,E Helium Advisory Services Pvt Ltd.,Chennai,IT-Software / Software Services,we are E Helium Advisory Services Pvt Ltd.,5,Best Company in field of IT-Software / Software Services,1362726732,EHeliumAdvisoryServicesPvtLtd.1470@gmail.com,EHeliumAdvisoryServicesPvtLtd..com
1471,Ford Motor Private Limited,Chennai,Automobile / Auto Anciliary / Auto Components,we are Ford Motor Private Limited,1,Best Company in field of Automobile / Auto Anciliary / Auto Components,3985558683,FordMotorPrivateLimited1471@gmail.com,FordMotorPrivateLimited.com
1472,Enkay Technologies (India) Pvt Ltd.,"Bengaluru/Bangalore , Chennai",Telecom/ISP /,we are Enkay Technologies (India) Pvt Ltd.,4,Best Company in field of Telecom/ISP /,9181223030,EnkayTechnologies(India)PvtLtd.1472@gmail.com,EnkayTechnologies(India)PvtLtd..com
1473,e-mug Technologies Pvt. Ltd.,Chennai,Construction / Engineering / Cement / Metals,we are e-mug Technologies Pvt. Ltd.,3,Best Company in field of Construction / Engineering / Cement / Metals,3960785475,e-mugTechnologiesPvt.Ltd.1473@gmail.com,e-mugTechnologiesPvt.Ltd..com
1474,codeMantra Pvt Ltd,Chennai,Publishing,we are codeMantra Pvt Ltd,4,Best Company in field of Publishing,6243060414,codeMantraPvtLtd1474@gmail.com,codeMantraPvtLtd.com
1475,Tridentsqa,Chennai,IT-Software / Software Services,we are Tridentsqa,1,Best Company in field of IT-Software / Software Services,4943256473,Tridentsqa1475@gmail.com,Tridentsqa.com
1476,Visual Display Solutions Pvt. Ltd.,"Chennai , Ahmedabad , Kolkata",IT-Hardware & Networking,we are Visual Display Solutions Pvt. Ltd.,1,Best Company in field of IT-Hardware & Networking,7497844723,VisualDisplaySolutionsPvt.Ltd.1476@gmail.com,VisualDisplaySolutionsPvt.Ltd..com
1477,Satyam-Venture Engineering Services Pvt. Ltd.,"Chennai , Hyderabad / Secunderabad , Pune",Automobile / Auto Anciliary / Auto Components,we are Satyam-Venture Engineering Services Pvt. Ltd.,2,Best Company in field of Automobile / Auto Anciliary / Auto Components,4563007307,Satyam-VentureEngineeringServicesPvt.Ltd.1477@gmail.com,Satyam-VentureEngineeringServicesPvt.Ltd..com
1478,Wolters Kluwer ELM Solutions,Chennai,IT-Software / Software Services,we are Wolters Kluwer ELM Solutions,2,Best Company in field of IT-Software / Software Services,9884848351,WoltersKluwerELMSolutions1478@gmail.com,WoltersKluwerELMSolutions.com
1479,Yinyang Solutions,"Mumbai , Delhi , Chennai",IT-Software / Software Services,we are Yinyang Solutions,3,Best Company in field of IT-Software / Software Services,8581357596,YinyangSolutions1479@gmail.com,YinyangSolutions.com
1480,Precise Logistics Solutions,"Delhi/NCR(National Capital Region) , Chennai , Hyderabad / Secunderabad",Telecom/ISP /,we are Precise Logistics Solutions,1,Best Company in field of Telecom/ISP /,3263440927,PreciseLogisticsSolutions1480@gmail.com,PreciseLogisticsSolutions.com
1481,DSNL,Chennai,Telecom/ISP /,we are DSNL,1,Best Company in field of Telecom/ISP /,1725502999,DSNL1481@gmail.com,DSNL.com
1482,Amazon Development Centre (India) Pvt. Ltd.,Chennai,Internet / Ecommerce,we are Amazon Development Centre (India) Pvt. Ltd.,3,Best Company in field of Internet / Ecommerce,8575844166,AmazonDevelopmentCentre(India)Pvt.Ltd.1482@gmail.com,AmazonDevelopmentCentre(India)Pvt.Ltd..com
1483,Meru Consultants Technologies Pvt.Ltd,Chennai,IT-Software / Software Services,we are Meru Consultants Technologies Pvt.Ltd,3,Best Company in field of IT-Software / Software Services,1458536255,MeruConsultantsTechnologiesPvt.Ltd1483@gmail.com,MeruConsultantsTechnologiesPvt.Ltd.com
1484,"The Raintree, St. Mary's Road",Chennai,Travel / Hotels / Restaurants / Airlines / Railways,"we are The Raintree, St. Mary's Road",3,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,2477394361,"TheRaintree,St.Mary'sRoad1484@gmail.com","TheRaintree,St.Mary'sRoad.com"
1485,EZ Vidya,Chennai,Education / Teaching / Training,we are EZ Vidya,5,Best Company in field of Education / Teaching / Training,7896278234,EZVidya1485@gmail.com,EZVidya.com
1486,FINETURN SOLUTIONS AND SERVICES PVT LTD,Chennai,Internet / Ecommerce,we are FINETURN SOLUTIONS AND SERVICES PVT LTD,5,Best Company in field of Internet / Ecommerce,2091811136,FINETURNSOLUTIONSANDSERVICESPVTLTD1486@gmail.com,FINETURNSOLUTIONSANDSERVICESPVTLTD.com
1487,Future Generali India Life Insurance Co. Ltd.,Chennai,Insurance,we are Future Generali India Life Insurance Co. Ltd.,1,Best Company in field of Insurance,4695010346,FutureGeneraliIndiaLifeInsuranceCo.Ltd.1487@gmail.com,FutureGeneraliIndiaLifeInsuranceCo.Ltd..com
1488,Wisemove Services,Chennai,IT-Software / Software Services,we are Wisemove Services,2,Best Company in field of IT-Software / Software Services,7895477504,WisemoveServices1488@gmail.com,WisemoveServices.com
1489,ZTE Telecom India Pvt Ltd,"Chandigarh , Chennai",Telecom/ISP /,we are ZTE Telecom India Pvt Ltd,3,Best Company in field of Telecom/ISP /,5987174358,ZTETelecomIndiaPvtLtd1489@gmail.com,ZTETelecomIndiaPvtLtd.com
1490,ISEO SYSTEMS PVT. LTD. An ISO Certified HR Outsourcing Company,Chennai,Automobile / Auto Anciliary / Auto Components,we are ISEO SYSTEMS PVT. LTD. An ISO Certified HR Outsourcing Company,3,Best Company in field of Automobile / Auto Anciliary / Auto Components,4269752667,ISEOSYSTEMSPVT.LTD.AnISOCertifiedHROutsourcingCompany1490@gmail.com,ISEOSYSTEMSPVT.LTD.AnISOCertifiedHROutsourcingCompany.com
1491,Intellect Design Arena,Chennai,IT-Software / Software Services,we are Intellect Design Arena,1,Best Company in field of IT-Software / Software Services,9662220931,IntellectDesignArena1491@gmail.com,IntellectDesignArena.com
1492,Spider Info Media Pvt Ltd,Chennai,IT-Software / Software Services,we are Spider Info Media Pvt Ltd,1,Best Company in field of IT-Software / Software Services,5386619904,SpiderInfoMediaPvtLtd1492@gmail.com,SpiderInfoMediaPvtLtd.com
1493,leading tourism company in india,"Bengaluru/Bangalore , Mumbai , Chennai , Pune , Hyderabad / Secunderabad , Delhi , Delhi/NCR(National Capital Region) , Gurgaon , Kolkata",Travel / Hotels / Restaurants / Airlines / Railways,we are leading tourism company in india,4,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,7664194073,leadingtourismcompanyinindia1493@gmail.com,leadingtourismcompanyinindia.com
1494,Regal Consulting,"Ernakulam / Kochi/ Cochin , Bengaluru/Bangalore , Chennai",Ceramics / Sanitary ware,we are Regal Consulting,3,Best Company in field of Ceramics / Sanitary ware,4020302348,RegalConsulting1494@gmail.com,RegalConsulting.com
1495,ProdEx Technologies,Chennai,IT-Software / Software Services,we are ProdEx Technologies,5,Best Company in field of IT-Software / Software Services,6838319810,ProdExTechnologies1495@gmail.com,ProdExTechnologies.com
1496,Habiliss Systems Private Limited,Chennai,BPO / Call Centre / ITES,we are Habiliss Systems Private Limited,2,Best Company in field of BPO / Call Centre / ITES,2538459138,HabilissSystemsPrivateLimited1496@gmail.com,HabilissSystemsPrivateLimited.com
1497,Sardius technology,Chennai,Other,we are Sardius technology,5,Best Company in field of Other,6859175933,Sardiustechnology1497@gmail.com,Sardiustechnology.com
1498,Zuti Engineering Solutions Pvt Ltd,"Hyderabad / Secunderabad , Chennai",Automobile / Auto Anciliary / Auto Components,we are Zuti Engineering Solutions Pvt Ltd,2,Best Company in field of Automobile / Auto Anciliary / Auto Components,2183946156,ZutiEngineeringSolutionsPvtLtd1498@gmail.com,ZutiEngineeringSolutionsPvtLtd.com
1499,The Mind Research Foundation,"Bengaluru/Bangalore , Chennai , Mumbai",Medical / Healthcare / Hospitals,we are The Mind Research Foundation,4,Best Company in field of Medical / Healthcare / Hospitals,8072108057,TheMindResearchFoundation1499@gmail.com,TheMindResearchFoundation.com
1500,Infosearch BPO Services Pvt Ltd,Chennai,BPO / Call Centre / ITES,we are Infosearch BPO Services Pvt Ltd,5,Best Company in field of BPO / Call Centre / ITES,9910715363,InfosearchBPOServicesPvtLtd1500@gmail.com,InfosearchBPOServicesPvtLtd.com
1501,Hard n Soft Technologies Pvt Ltd,Chennai,IT-Software / Software Services,we are Hard n Soft Technologies Pvt Ltd,1,Best Company in field of IT-Software / Software Services,2779817995,HardnSoftTechnologiesPvtLtd1501@gmail.com,HardnSoftTechnologiesPvtLtd.com
1502,Sapphire Management Consultancy,"Chennai , Coimbatore , Trichy",Banking / Financial Services / Broking,we are Sapphire Management Consultancy,3,Best Company in field of Banking / Financial Services / Broking,2520633844,SapphireManagementConsultancy1502@gmail.com,SapphireManagementConsultancy.com
1503,Flipper Clipp Power Systems Pvt Ltd,Chennai,Industrial Products / Heavy Machinery,we are Flipper Clipp Power Systems Pvt Ltd,5,Best Company in field of Industrial Products / Heavy Machinery,3386047992,FlipperClippPowerSystemsPvtLtd1503@gmail.com,FlipperClippPowerSystemsPvtLtd.com
1504,GATI KWE,Chennai,Courier / Transportation / Freight / Warehousing,we are GATI KWE,3,Best Company in field of Courier / Transportation / Freight / Warehousing,8060738042,GATIKWE1504@gmail.com,GATIKWE.com
1505,PENNA CEMENT INDUSTRIES LIMITED,"Bengaluru/Bangalore , Kozhikode / Calicut , Chennai",Construction / Engineering / Cement / Metals,we are PENNA CEMENT INDUSTRIES LIMITED,4,Best Company in field of Construction / Engineering / Cement / Metals,4124380304,PENNACEMENTINDUSTRIESLIMITED1505@gmail.com,PENNACEMENTINDUSTRIESLIMITED.com
1506,Hyatt Regency Chennai,Chennai,Travel / Hotels / Restaurants / Airlines / Railways,we are Hyatt Regency Chennai,2,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,6688462078,HyattRegencyChennai1506@gmail.com,HyattRegencyChennai.com
1507,Gembrill Technologies India Private Limited,Chennai,IT-Software / Software Services,we are Gembrill Technologies India Private Limited,4,Best Company in field of IT-Software / Software Services,9302126928,GembrillTechnologiesIndiaPrivateLimited1507@gmail.com,GembrillTechnologiesIndiaPrivateLimited.com
1508,MyPrivateTutor.com,Chennai,Education / Teaching / Training,we are MyPrivateTutor.com,3,Best Company in field of Education / Teaching / Training,2398771025,MyPrivateTutor.com1508@gmail.com,MyPrivateTutor.com.com
1509,Frost and Sullivan,Chennai,KPO / Research / Analytics,we are Frost and Sullivan,1,Best Company in field of KPO / Research / Analytics,7088623524,FrostandSullivan1509@gmail.com,FrostandSullivan.com
1510,Soft Suave Technologies Pvt Ltd.,Chennai,IT-Software / Software Services,we are Soft Suave Technologies Pvt Ltd.,1,Best Company in field of IT-Software / Software Services,9288551597,SoftSuaveTechnologiesPvtLtd.1510@gmail.com,SoftSuaveTechnologiesPvtLtd..com
1511,Thompsons HR Consulting LLP.,Chennai,IT-Software / Software Services,we are Thompsons HR Consulting LLP.,2,Best Company in field of IT-Software / Software Services,8620904797,ThompsonsHRConsultingLLP.1511@gmail.com,ThompsonsHRConsultingLLP..com
1512,Terafast Networks (P) Ltd,Chennai,IT-Software / Software Services,we are Terafast Networks (P) Ltd,1,Best Company in field of IT-Software / Software Services,1765029673,TerafastNetworks(P)Ltd1512@gmail.com,TerafastNetworks(P)Ltd.com
1513,"USHA SAFETY EQUIPMENT PVT LTD- K 28, 9th street, near vavin bus stop, amabttur.",Chennai,Industrial Products / Heavy Machinery,"we are USHA SAFETY EQUIPMENT PVT LTD- K 28, 9th street, near vavin bus stop, amabttur.",5,Best Company in field of Industrial Products / Heavy Machinery,4003570224,"USHASAFETYEQUIPMENTPVTLTD-K28,9thstreet,nearvavinbusstop,amabttur.1513@gmail.com","USHASAFETYEQUIPMENTPVTLTD-K28,9thstreet,nearvavinbusstop,amabttur..com"
1514,Vyapin Software Systems Pvt Ltd.,Chennai,IT-Software / Software Services,we are Vyapin Software Systems Pvt Ltd.,3,Best Company in field of IT-Software / Software Services,3542917147,VyapinSoftwareSystemsPvtLtd.1514@gmail.com,VyapinSoftwareSystemsPvtLtd..com
1515,Netpros LLC,Chennai,Internet / Ecommerce,we are Netpros LLC,1,Best Company in field of Internet / Ecommerce,2822248259,NetprosLLC1515@gmail.com,NetprosLLC.com
1516,Web Work Inc,"Bengaluru/Bangalore , Mumbai , Pune , Chennai , Hyderabad / Secunderabad , Ahmedabad",IT-Software / Software Services,we are Web Work Inc,1,Best Company in field of IT-Software / Software Services,3185844636,WebWorkInc1516@gmail.com,WebWorkInc.com
1517,Kripya Engineering Private Limited,Chennai,IT-Software / Software Services,we are Kripya Engineering Private Limited,4,Best Company in field of IT-Software / Software Services,6923758524,KripyaEngineeringPrivateLimited1517@gmail.com,KripyaEngineeringPrivateLimited.com
1518,ISUZU MOTORS INDIA PVT LTD,Chennai,Automobile / Auto Anciliary / Auto Components,we are ISUZU MOTORS INDIA PVT LTD,2,Best Company in field of Automobile / Auto Anciliary / Auto Components,9892479141,ISUZUMOTORSINDIAPVTLTD1518@gmail.com,ISUZUMOTORSINDIAPVTLTD.com
1519,Amm jain and co.,Chennai,FMCG / Foods / Beverage,we are Amm jain and co.,1,Best Company in field of FMCG / Foods / Beverage,8261864033,Ammjainandco.1519@gmail.com,Ammjainandco..com
1520,GI Technology,Chennai,IT-Software / Software Services,we are GI Technology,5,Best Company in field of IT-Software / Software Services,8235670457,GITechnology1520@gmail.com,GITechnology.com
1521,Teppo Solutions,Chennai,Automobile / Auto Anciliary / Auto Components,we are Teppo Solutions,1,Best Company in field of Automobile / Auto Anciliary / Auto Components,4025942382,TeppoSolutions1521@gmail.com,TeppoSolutions.com
1522,MaxIT Global solutions Pvt Ltd,Chennai,BPO / Call Centre / ITES,we are MaxIT Global solutions Pvt Ltd,1,Best Company in field of BPO / Call Centre / ITES,9229294281,MaxITGlobalsolutionsPvtLtd1522@gmail.com,MaxITGlobalsolutionsPvtLtd.com
1523,Hexdof Engineering Services Pvt Ltd,Chennai,Construction / Engineering / Cement / Metals,we are Hexdof Engineering Services Pvt Ltd,4,Best Company in field of Construction / Engineering / Cement / Metals,9724486013,HexdofEngineeringServicesPvtLtd1523@gmail.com,HexdofEngineeringServicesPvtLtd.com
1524,matrix business services india pvt limited,Chennai,BPO / Call Centre / ITES,we are matrix business services india pvt limited,5,Best Company in field of BPO / Call Centre / ITES,5704391337,matrixbusinessservicesindiapvtlimited1524@gmail.com,matrixbusinessservicesindiapvtlimited.com
1525,DVG Tech Soultions,Chennai,IT-Software / Software Services,we are DVG Tech Soultions,1,Best Company in field of IT-Software / Software Services,5274902825,DVGTechSoultions1525@gmail.com,DVGTechSoultions.com
1526,Swarnabhoomi Academic Institutions,Chennai,Media / Entertainment / Internet,we are Swarnabhoomi Academic Institutions,2,Best Company in field of Media / Entertainment / Internet,4808879213,SwarnabhoomiAcademicInstitutions1526@gmail.com,SwarnabhoomiAcademicInstitutions.com
1527,Real Innerspring Technologies Pvt Ltd,"Delhi , Mumbai , Bengaluru/Bangalore , Chennai",Other,we are Real Innerspring Technologies Pvt Ltd,2,Best Company in field of Other,1262845187,RealInnerspringTechnologiesPvtLtd1527@gmail.com,RealInnerspringTechnologiesPvtLtd.com
1528,MIOT INTERNATIONAL,Chennai,Medical / Healthcare / Hospitals,we are MIOT INTERNATIONAL,4,Best Company in field of Medical / Healthcare / Hospitals,5056882626,MIOTINTERNATIONAL1528@gmail.com,MIOTINTERNATIONAL.com
1529,India Pistons Limited,Chennai,IT-Software / Software Services,we are India Pistons Limited,5,Best Company in field of IT-Software / Software Services,9130192447,IndiaPistonsLimited1529@gmail.com,IndiaPistonsLimited.com
1530,Williams Lea,Chennai,KPO / Research / Analytics,we are Williams Lea,2,Best Company in field of KPO / Research / Analytics,8925124672,WilliamsLea1530@gmail.com,WilliamsLea.com
1531,Sellcraft Softech Pvt. Ltd,Chennai,Recruitment / Staffing,we are Sellcraft Softech Pvt. Ltd,2,Best Company in field of Recruitment / Staffing,4490536949,SellcraftSoftechPvt.Ltd1531@gmail.com,SellcraftSoftechPvt.Ltd.com
1532,iQuest Management Consultants Pvt Ltd,"Mumbai , Chennai",IT-Software / Software Services,we are iQuest Management Consultants Pvt Ltd,5,Best Company in field of IT-Software / Software Services,5519361586,iQuestManagementConsultantsPvtLtd1532@gmail.com,iQuestManagementConsultantsPvtLtd.com
1533,K2B Solutions,Chennai,IT-Software / Software Services,we are K2B Solutions,5,Best Company in field of IT-Software / Software Services,6700498480,K2BSolutions1533@gmail.com,K2BSolutions.com
